method,search_mode,abort_check_stride,schedule,panel_width,family,n,seed,input_fingerprint,repetition,tau,window,status,factor_wall_ms,factor_cuda_ms,reconstruction_kind,reconstruction_residual,growth_factor,max_multiplier,nonfinite_count,row_swaps,column_swaps,dp_lookahead_accepts,dp_fallbacks,gp_near_ties,gp_second_choices,scap_current,scap_middle,scap_last,rp_iterations,rp_failures,pivot_digest,_source
RP,host,0,blocked_panel_local,64,uniform,1024,20260824,e764297a18909810,0,1.00999999,6,completed,103.620851,103.620643616,sampled_fp64_32x32,0.0300423879817,26.21875,1,0,1017,340,0,0,0,0,0,0,0,1409,0,9cd27e44e875d5f4,search_cost_runs.csv
RP,host,0,blocked_panel_local,64,uniform,1024,20260824,e764297a18909810,1,1.00999999,6,completed,103.175544,103.175132751,sampled_fp64_32x32,0.0300423879817,26.21875,1,0,1017,340,0,0,0,0,0,0,0,1409,0,9cd27e44e875d5f4,search_cost_runs.csv
RP,host,0,blocked_panel_local,64,uniform,1024,20260824,e764297a18909810,2,1.00999999,6,completed,102.936502,102.936737061,sampled_fp64_32x32,0.0300423879817,26.21875,1,0,1017,340,0,0,0,0,0,0,0,1409,0,9cd27e44e875d5f4,search_cost_runs.csv
RP,fused_device,0,blocked_panel_local,64,uniform,1024,20260824,e764297a18909810,0,1.00999999,6,completed,27.760161,27.7606391907,sampled_fp64_32x32,0.0300423879817,26.21875,1,0,1017,340,0,0,0,0,0,0,0,1409,0,9cd27e44e875d5f4,search_cost_runs.csv
RP,fused_device,0,blocked_panel_local,64,uniform,1024,20260824,e764297a18909810,1,1.00999999,6,completed,27.806436,27.8067207336,sampled_fp64_32x32,0.0300423879817,26.21875,1,0,1017,340,0,0,0,0,0,0,0,1409,0,9cd27e44e875d5f4,search_cost_runs.csv
RP,fused_device,0,blocked_panel_local,64,uniform,1024,20260824,e764297a18909810,2,1.00999999,6,completed,27.751158,27.7514247894,sampled_fp64_32x32,0.0300423879817,26.21875,1,0,1017,340,0,0,0,0,0,0,0,1409,0,9cd27e44e875d5f4,search_cost_runs.csv
CP,host,0,blocked_panel_local,64,uniform,1024,20260824,e764297a18909810,0,1.00999999,6,completed,1037.924822,1037.92749023,sampled_fp64_32x32,0.0244162762974,17.796875,1,0,1013,962,0,0,0,0,0,0,0,0,0,0f8e2867b89011c7,search_cost_runs.csv
CP,host,0,blocked_panel_local,64,uniform,1024,20260824,e764297a18909810,1,1.00999999,6,completed,901.932222,901.93536377,sampled_fp64_32x32,0.0244162762974,17.796875,1,0,1013,962,0,0,0,0,0,0,0,0,0,0f8e2867b89011c7,search_cost_runs.csv
CP,host,0,blocked_panel_local,64,uniform,1024,20260824,e764297a18909810,2,1.00999999,6,completed,935.0845,935.089050293,sampled_fp64_32x32,0.0244162762974,17.796875,1,0,1013,962,0,0,0,0,0,0,0,0,0,0f8e2867b89011c7,search_cost_runs.csv
CP,fused_device,0,blocked_panel_local,64,uniform,1024,20260824,e764297a18909810,0,1.00999999,6,completed,26.63545,26.635263443,sampled_fp64_32x32,0.0244162762974,17.796875,1,0,1013,962,0,0,0,0,0,0,0,0,0,0f8e2867b89011c7,search_cost_runs.csv
CP,fused_device,0,blocked_panel_local,64,uniform,1024,20260824,e764297a18909810,1,1.00999999,6,completed,26.637319,26.6383361816,sampled_fp64_32x32,0.0244162762974,17.796875,1,0,1013,962,0,0,0,0,0,0,0,0,0,0f8e2867b89011c7,search_cost_runs.csv
CP,fused_device,0,blocked_panel_local,64,uniform,1024,20260824,e764297a18909810,2,1.00999999,6,completed,26.658964,26.6588153839,sampled_fp64_32x32,0.0244162762974,17.796875,1,0,1013,962,0,0,0,0,0,0,0,0,0,0f8e2867b89011c7,search_cost_runs.csv
ScPP,host,0,blocked_panel_local,64,uniform,1024,20260824,e764297a18909810,0,1.00999999,6,completed,86.337945,86.3362579346,sampled_fp64_32x32,0.0266741655068,24.15625,1.0009765625,0,1014,0,0,0,0,0,0,0,0,0,0,fad685d9c07ad9f9,search_cost_runs.csv
ScPP,host,0,blocked_panel_local,64,uniform,1024,20260824,e764297a18909810,1,1.00999999,6,completed,86.169966,86.1697311401,sampled_fp64_32x32,0.0266741655068,24.15625,1.0009765625,0,1014,0,0,0,0,0,0,0,0,0,0,fad685d9c07ad9f9,search_cost_runs.csv
ScPP,host,0,blocked_panel_local,64,uniform,1024,20260824,e764297a18909810,2,1.00999999,6,completed,86.626135,86.6260147095,sampled_fp64_32x32,0.0266741655068,24.15625,1.0009765625,0,1014,0,0,0,0,0,0,0,0,0,0,fad685d9c07ad9f9,search_cost_runs.csv
ScPP,fused_device,0,blocked_panel_local,64,uniform,1024,20260824,e764297a18909810,0,1.00999999,6,completed,27.387284,27.3879032135,sampled_fp64_32x32,0.0266741655068,24.15625,1.0009765625,0,1014,0,0,0,0,0,0,0,0,0,0,fad685d9c07ad9f9,search_cost_runs.csv
ScPP,fused_device,0,blocked_panel_local,64,uniform,1024,20260824,e764297a18909810,1,1.00999999,6,completed,27.395135,27.395072937,sampled_fp64_32x32,0.0266741655068,24.15625,1.0009765625,0,1014,0,0,0,0,0,0,0,0,0,0,fad685d9c07ad9f9,search_cost_runs.csv
ScPP,fused_device,0,blocked_panel_local,64,uniform,1024,20260824,e764297a18909810,2,1.00999999,6,completed,27.417937,27.4176006317,sampled_fp64_32x32,0.0266741655068,24.15625,1.0009765625,0,1014,0,0,0,0,0,0,0,0,0,0,fad685d9c07ad9f9,search_cost_runs.csv
PP,host,0,blocked_panel_local,64,uniform,1024,20260825,d11d32bf5161279e,0,1.00999999,6,completed,86.21578,86.2153625488,sampled_fp64_32x32,0.0370027269087,42.21875,1,0,1021,0,0,0,0,0,0,0,0,0,0,b3b0ffd6537cc8b4,search_cost_runs.csv
PP,host,0,blocked_panel_local,64,uniform,1024,20260825,d11d32bf5161279e,1,1.00999999,6,completed,86.052989,86.0521316528,sampled_fp64_32x32,0.0370027269087,42.21875,1,0,1021,0,0,0,0,0,0,0,0,0,0,b3b0ffd6537cc8b4,search_cost_runs.csv
PP,host,0,blocked_panel_local,64,uniform,1024,20260825,d11d32bf5161279e,2,1.00999999,6,completed,85.719261,85.71849823,sampled_fp64_32x32,0.0370027269087,42.21875,1,0,1021,0,0,0,0,0,0,0,0,0,0,b3b0ffd6537cc8b4,search_cost_runs.csv
PP,fused_device,0,blocked_panel_local,64,uniform,1024,20260825,d11d32bf5161279e,0,1.00999999,6,completed,25.024056,25.0234870911,sampled_fp64_32x32,0.0370027269087,42.21875,1,0,1021,0,0,0,0,0,0,0,0,0,0,b3b0ffd6537cc8b4,search_cost_runs.csv
PP,fused_device,0,blocked_panel_local,64,uniform,1024,20260825,d11d32bf5161279e,1,1.00999999,6,completed,25.020691,25.021440506,sampled_fp64_32x32,0.0370027269087,42.21875,1,0,1021,0,0,0,0,0,0,0,0,0,0,b3b0ffd6537cc8b4,search_cost_runs.csv
PP,fused_device,0,blocked_panel_local,64,uniform,1024,20260825,d11d32bf5161279e,2,1.00999999,6,completed,25.027181,25.0275840759,sampled_fp64_32x32,0.0370027269087,42.21875,1,0,1021,0,0,0,0,0,0,0,0,0,0,b3b0ffd6537cc8b4,search_cost_runs.csv
DP,host,0,blocked_panel_local,64,uniform,1024,20260825,d11d32bf5161279e,0,1.00999999,6,completed,88.960149,88.9603500366,sampled_fp64_32x32,0.0322855541017,28.328125,0.99755859375,0,1013,93,93,2,0,0,0,0,0,0,0,62b1e3d4a6a89b40,search_cost_runs.csv
DP,host,0,blocked_panel_local,64,uniform,1024,20260825,d11d32bf5161279e,1,1.00999999,6,completed,89.129719,89.1297912598,sampled_fp64_32x32,0.0322855541017,28.328125,0.99755859375,0,1013,93,93,2,0,0,0,0,0,0,0,62b1e3d4a6a89b40,search_cost_runs.csv
DP,host,0,blocked_panel_local,64,uniform,1024,20260825,d11d32bf5161279e,2,1.00999999,6,completed,89.034115,89.0339813232,sampled_fp64_32x32,0.0322855541017,28.328125,0.99755859375,0,1013,93,93,2,0,0,0,0,0,0,0,62b1e3d4a6a89b40,search_cost_runs.csv
DP,fused_device,0,blocked_panel_local,64,uniform,1024,20260825,d11d32bf5161279e,0,1.00999999,6,completed,27.287976,27.2885761261,sampled_fp64_32x32,0.0322855541017,28.328125,0.99755859375,0,1013,93,93,2,0,0,0,0,0,0,0,62b1e3d4a6a89b40,search_cost_runs.csv
DP,fused_device,0,blocked_panel_local,64,uniform,1024,20260825,d11d32bf5161279e,1,1.00999999,6,completed,27.336913,27.3367366791,sampled_fp64_32x32,0.0322855541017,28.328125,0.99755859375,0,1013,93,93,2,0,0,0,0,0,0,0,62b1e3d4a6a89b40,search_cost_runs.csv
DP,fused_device,0,blocked_panel_local,64,uniform,1024,20260825,d11d32bf5161279e,2,1.00999999,6,completed,27.422642,27.4227199554,sampled_fp64_32x32,0.0322855541017,28.328125,0.99755859375,0,1013,93,93,2,0,0,0,0,0,0,0,62b1e3d4a6a89b40,search_cost_runs.csv
GP,host,0,blocked_panel_local,64,uniform,1024,20260825,d11d32bf5161279e,0,1.00999999,6,completed,88.632061,88.6322555542,sampled_fp64_32x32,0.0326073366739,32.3125,1.009765625,0,1016,0,0,0,89,47,0,0,0,0,0,4c48e586b3651af7,search_cost_runs.csv
GP,host,0,blocked_panel_local,64,uniform,1024,20260825,d11d32bf5161279e,1,1.00999999,6,completed,88.756247,88.7557754517,sampled_fp64_32x32,0.0326073366739,32.3125,1.009765625,0,1016,0,0,0,89,47,0,0,0,0,0,4c48e586b3651af7,search_cost_runs.csv
GP,host,0,blocked_panel_local,64,uniform,1024,20260825,d11d32bf5161279e,2,1.00999999,6,completed,88.388438,88.3880996704,sampled_fp64_32x32,0.0326073366739,32.3125,1.009765625,0,1016,0,0,0,89,47,0,0,0,0,0,4c48e586b3651af7,search_cost_runs.csv
GP,fused_device,0,blocked_panel_local,64,uniform,1024,20260825,d11d32bf5161279e,0,1.00999999,6,completed,27.522795,27.5230712891,sampled_fp64_32x32,0.0326073366739,32.3125,1.009765625,0,1016,0,0,0,89,47,0,0,0,0,0,4c48e586b3651af7,search_cost_runs.csv
GP,fused_device,0,blocked_panel_local,64,uniform,1024,20260825,d11d32bf5161279e,1,1.00999999,6,completed,27.480478,27.4800643921,sampled_fp64_32x32,0.0326073366739,32.3125,1.009765625,0,1016,0,0,0,89,47,0,0,0,0,0,4c48e586b3651af7,search_cost_runs.csv
GP,fused_device,0,blocked_panel_local,64,uniform,1024,20260825,d11d32bf5161279e,2,1.00999999,6,completed,27.494535,27.4944000244,sampled_fp64_32x32,0.0326073366739,32.3125,1.009765625,0,1016,0,0,0,89,47,0,0,0,0,0,4c48e586b3651af7,search_cost_runs.csv
ScaP,host,0,blocked_panel_local,64,uniform,1024,20260825,d11d32bf5161279e,0,1.00999999,6,completed,110.080198,110.079933167,sampled_fp64_32x32,0.0275251531275,20.390625,1,0,1018,523,0,0,0,0,500,400,123,0,0,43ba6a629fe8f712,search_cost_runs.csv
ScaP,host,0,blocked_panel_local,64,uniform,1024,20260825,d11d32bf5161279e,1,1.00999999,6,completed,110.066213,110.065887451,sampled_fp64_32x32,0.0275251531275,20.390625,1,0,1018,523,0,0,0,0,500,400,123,0,0,43ba6a629fe8f712,search_cost_runs.csv
ScaP,host,0,blocked_panel_local,64,uniform,1024,20260825,d11d32bf5161279e,2,1.00999999,6,completed,110.11445,110.114402771,sampled_fp64_32x32,0.0275251531275,20.390625,1,0,1018,523,0,0,0,0,500,400,123,0,0,43ba6a629fe8f712,search_cost_runs.csv
ScaP,fused_device,0,blocked_panel_local,64,uniform,1024,20260825,d11d32bf5161279e,0,1.00999999,6,completed,25.926038,25.926656723,sampled_fp64_32x32,0.0275251531275,20.390625,1,0,1018,523,0,0,0,0,500,400,123,0,0,43ba6a629fe8f712,search_cost_runs.csv
ScaP,fused_device,0,blocked_panel_local,64,uniform,1024,20260825,d11d32bf5161279e,1,1.00999999,6,completed,25.959849,25.9604473114,sampled_fp64_32x32,0.0275251531275,20.390625,1,0,1018,523,0,0,0,0,500,400,123,0,0,43ba6a629fe8f712,search_cost_runs.csv
ScaP,fused_device,0,blocked_panel_local,64,uniform,1024,20260825,d11d32bf5161279e,2,1.00999999,6,completed,25.916603,25.9174079895,sampled_fp64_32x32,0.0275251531275,20.390625,1,0,1018,523,0,0,0,0,500,400,123,0,0,43ba6a629fe8f712,search_cost_runs.csv
RP,host,0,blocked_panel_local,64,uniform,1024,20260825,d11d32bf5161279e,0,1.00999999,6,completed,104.906019,104.90662384,sampled_fp64_32x32,0.0306366292162,20.9375,1,0,1013,352,0,0,0,0,0,0,0,1419,0,c2451f2a2496b56c,search_cost_runs.csv
RP,host,0,blocked_panel_local,64,uniform,1024,20260825,d11d32bf5161279e,1,1.00999999,6,completed,104.49361,104.493438721,sampled_fp64_32x32,0.0306366292162,20.9375,1,0,1013,352,0,0,0,0,0,0,0,1419,0,c2451f2a2496b56c,search_cost_runs.csv
RP,host,0,blocked_panel_local,64,uniform,1024,20260825,d11d32bf5161279e,2,1.00999999,6,completed,104.435428,104.43510437,sampled_fp64_32x32,0.0306366292162,20.9375,1,0,1013,352,0,0,0,0,0,0,0,1419,0,c2451f2a2496b56c,search_cost_runs.csv
RP,fused_device,0,blocked_panel_local,64,uniform,1024,20260825,d11d32bf5161279e,0,1.00999999,6,completed,27.694665,27.695104599,sampled_fp64_32x32,0.0306366292162,20.9375,1,0,1013,352,0,0,0,0,0,0,0,1419,0,c2451f2a2496b56c,search_cost_runs.csv
RP,fused_device,0,blocked_panel_local,64,uniform,1024,20260825,d11d32bf5161279e,1,1.00999999,6,completed,27.704402,27.7053127289,sampled_fp64_32x32,0.0306366292162,20.9375,1,0,1013,352,0,0,0,0,0,0,0,1419,0,c2451f2a2496b56c,search_cost_runs.csv
RP,fused_device,0,blocked_panel_local,64,uniform,1024,20260825,d11d32bf5161279e,2,1.00999999,6,completed,27.701822,27.7022724152,sampled_fp64_32x32,0.0306366292162,20.9375,1,0,1013,352,0,0,0,0,0,0,0,1419,0,c2451f2a2496b56c,search_cost_runs.csv
CP,host,0,blocked_panel_local,64,uniform,1024,20260825,d11d32bf5161279e,0,1.00999999,6,completed,1076.787532,1076.79101562,sampled_fp64_32x32,0.0351557714166,17,0.99951171875,0,1012,949,0,0,0,0,0,0,0,0,0,346987c70b703317,search_cost_runs.csv
CP,host,0,blocked_panel_local,64,uniform,1024,20260825,d11d32bf5161279e,1,1.00999999,6,completed,899.572067,899.575927734,sampled_fp64_32x32,0.0351557714166,17,0.99951171875,0,1012,949,0,0,0,0,0,0,0,0,0,346987c70b703317,search_cost_runs.csv
CP,host,0,blocked_panel_local,64,uniform,1024,20260825,d11d32bf5161279e,2,1.00999999,6,completed,918.738138,918.741394043,sampled_fp64_32x32,0.0351557714166,17,0.99951171875,0,1012,949,0,0,0,0,0,0,0,0,0,346987c70b703317,search_cost_runs.csv
CP,fused_device,0,blocked_panel_local,64,uniform,1024,20260825,d11d32bf5161279e,0,1.00999999,6,completed,29.343459,29.343744278,sampled_fp64_32x32,0.0351557714166,17,0.99951171875,0,1012,949,0,0,0,0,0,0,0,0,0,346987c70b703317,search_cost_runs.csv
CP,fused_device,0,blocked_panel_local,64,uniform,1024,20260825,d11d32bf5161279e,1,1.00999999,6,completed,29.345168,29.3457603455,sampled_fp64_32x32,0.0351557714166,17,0.99951171875,0,1012,949,0,0,0,0,0,0,0,0,0,346987c70b703317,search_cost_runs.csv
CP,fused_device,0,blocked_panel_local,64,uniform,1024,20260825,d11d32bf5161279e,2,1.00999999,6,completed,29.246545,29.2464313507,sampled_fp64_32x32,0.0351557714166,17,0.99951171875,0,1012,949,0,0,0,0,0,0,0,0,0,346987c70b703317,search_cost_runs.csv
ScPP,host,0,blocked_panel_local,64,uniform,1024,20260825,d11d32bf5161279e,0,1.00999999,6,completed,86.112641,86.1119995117,sampled_fp64_32x32,0.0368556590693,28.796875,1.0009765625,0,1016,0,0,0,0,0,0,0,0,0,0,7f60b88ad7148e63,search_cost_runs.csv
ScPP,host,0,blocked_panel_local,64,uniform,1024,20260825,d11d32bf5161279e,1,1.00999999,6,completed,86.144508,86.1443862915,sampled_fp64_32x32,0.0368556590693,28.796875,1.0009765625,0,1016,0,0,0,0,0,0,0,0,0,0,7f60b88ad7148e63,search_cost_runs.csv
ScPP,host,0,blocked_panel_local,64,uniform,1024,20260825,d11d32bf5161279e,2,1.00999999,6,completed,86.035116,86.03465271,sampled_fp64_32x32,0.0368556590693,28.796875,1.0009765625,0,1016,0,0,0,0,0,0,0,0,0,0,7f60b88ad7148e63,search_cost_runs.csv
ScPP,fused_device,0,blocked_panel_local,64,uniform,1024,20260825,d11d32bf5161279e,0,1.00999999,6,completed,28.144719,28.1446399689,sampled_fp64_32x32,0.0368556590693,28.796875,1.0009765625,0,1016,0,0,0,0,0,0,0,0,0,0,7f60b88ad7148e63,search_cost_runs.csv
ScPP,fused_device,0,blocked_panel_local,64,uniform,1024,20260825,d11d32bf5161279e,1,1.00999999,6,completed,28.197476,28.1978874207,sampled_fp64_32x32,0.0368556590693,28.796875,1.0009765625,0,1016,0,0,0,0,0,0,0,0,0,0,7f60b88ad7148e63,search_cost_runs.csv
ScPP,fused_device,0,blocked_panel_local,64,uniform,1024,20260825,d11d32bf5161279e,2,1.00999999,6,completed,28.171762,28.1712646484,sampled_fp64_32x32,0.0368556590693,28.796875,1.0009765625,0,1016,0,0,0,0,0,0,0,0,0,0,7f60b88ad7148e63,search_cost_runs.csv
PP,host,0,blocked_panel_local,64,uniform,2048,20260823,ff1e8cd9799ee972,0,1.00999999,6,completed,196.363668,196.363647461,sampled_fp64_32x32,0.0799285354369,43.25,1,0,2038,0,0,0,0,0,0,0,0,0,0,cd57a88812409dfb,search_cost_runs.csv
PP,host,0,blocked_panel_local,64,uniform,2048,20260823,ff1e8cd9799ee972,1,1.00999999,6,completed,196.998569,196.999130249,sampled_fp64_32x32,0.0799285354369,43.25,1,0,2038,0,0,0,0,0,0,0,0,0,0,cd57a88812409dfb,search_cost_runs.csv
PP,host,0,blocked_panel_local,64,uniform,2048,20260823,ff1e8cd9799ee972,2,1.00999999,6,completed,197.113188,197.11315918,sampled_fp64_32x32,0.0799285354369,43.25,1,0,2038,0,0,0,0,0,0,0,0,0,0,cd57a88812409dfb,search_cost_runs.csv
PP,fused_device,0,blocked_panel_local,64,uniform,2048,20260823,ff1e8cd9799ee972,0,1.00999999,6,completed,73.073386,73.0746536255,sampled_fp64_32x32,0.0799285354369,43.25,1,0,2038,0,0,0,0,0,0,0,0,0,0,cd57a88812409dfb,search_cost_runs.csv
PP,fused_device,0,blocked_panel_local,64,uniform,2048,20260823,ff1e8cd9799ee972,1,1.00999999,6,completed,73.360123,73.3603820801,sampled_fp64_32x32,0.0799285354369,43.25,1,0,2038,0,0,0,0,0,0,0,0,0,0,cd57a88812409dfb,search_cost_runs.csv
PP,fused_device,0,blocked_panel_local,64,uniform,2048,20260823,ff1e8cd9799ee972,2,1.00999999,6,completed,73.143055,73.1432952881,sampled_fp64_32x32,0.0799285354369,43.25,1,0,2038,0,0,0,0,0,0,0,0,0,0,cd57a88812409dfb,search_cost_runs.csv
DP,host,0,blocked_panel_local,64,uniform,2048,20260823,ff1e8cd9799ee972,0,1.00999999,6,completed,203.631552,203.631484985,sampled_fp64_32x32,0.0639368617558,50.4375,0.99951171875,0,2037,214,214,5,0,0,0,0,0,0,0,98731f68e3248861,search_cost_runs.csv
DP,host,0,blocked_panel_local,64,uniform,2048,20260823,ff1e8cd9799ee972,1,1.00999999,6,completed,203.412117,203.41229248,sampled_fp64_32x32,0.0639368617558,50.4375,0.99951171875,0,2037,214,214,5,0,0,0,0,0,0,0,98731f68e3248861,search_cost_runs.csv
DP,host,0,blocked_panel_local,64,uniform,2048,20260823,ff1e8cd9799ee972,2,1.00999999,6,completed,203.715232,203.715774536,sampled_fp64_32x32,0.0639368617558,50.4375,0.99951171875,0,2037,214,214,5,0,0,0,0,0,0,0,98731f68e3248861,search_cost_runs.csv
DP,fused_device,0,blocked_panel_local,64,uniform,2048,20260823,ff1e8cd9799ee972,0,1.00999999,6,completed,77.933836,77.9345932007,sampled_fp64_32x32,0.0639368617558,50.4375,0.99951171875,0,2037,214,214,5,0,0,0,0,0,0,0,98731f68e3248861,search_cost_runs.csv
DP,fused_device,0,blocked_panel_local,64,uniform,2048,20260823,ff1e8cd9799ee972,1,1.00999999,6,completed,78.15869,78.1588821411,sampled_fp64_32x32,0.0639368617558,50.4375,0.99951171875,0,2037,214,214,5,0,0,0,0,0,0,0,98731f68e3248861,search_cost_runs.csv
DP,fused_device,0,blocked_panel_local,64,uniform,2048,20260823,ff1e8cd9799ee972,2,1.00999999,6,completed,78.118987,78.1189117432,sampled_fp64_32x32,0.0639368617558,50.4375,0.99951171875,0,2037,214,214,5,0,0,0,0,0,0,0,98731f68e3248861,search_cost_runs.csv
GP,host,0,blocked_panel_local,64,uniform,2048,20260823,ff1e8cd9799ee972,0,1.00999999,6,completed,203.636574,203.637176514,sampled_fp64_32x32,0.0669197092769,36.59375,1.009765625,0,2040,0,0,0,200,105,0,0,0,0,0,d5b777f08040136a,search_cost_runs.csv
GP,host,0,blocked_panel_local,64,uniform,2048,20260823,ff1e8cd9799ee972,1,1.00999999,6,completed,203.050085,203.051010132,sampled_fp64_32x32,0.0669197092769,36.59375,1.009765625,0,2040,0,0,0,200,105,0,0,0,0,0,d5b777f08040136a,search_cost_runs.csv
GP,host,0,blocked_panel_local,64,uniform,2048,20260823,ff1e8cd9799ee972,2,1.00999999,6,completed,203.238318,203.23840332,sampled_fp64_32x32,0.0669197092769,36.59375,1.009765625,0,2040,0,0,0,200,105,0,0,0,0,0,d5b777f08040136a,search_cost_runs.csv
GP,fused_device,0,blocked_panel_local,64,uniform,2048,20260823,ff1e8cd9799ee972,0,1.00999999,6,completed,78.033287,78.0339202881,sampled_fp64_32x32,0.0669197092769,36.59375,1.009765625,0,2040,0,0,0,200,105,0,0,0,0,0,d5b777f08040136a,search_cost_runs.csv
GP,fused_device,0,blocked_panel_local,64,uniform,2048,20260823,ff1e8cd9799ee972,1,1.00999999,6,completed,78.258844,78.2592010498,sampled_fp64_32x32,0.0669197092769,36.59375,1.009765625,0,2040,0,0,0,200,105,0,0,0,0,0,d5b777f08040136a,search_cost_runs.csv
