method,schedule,panel_width,family,n,seed,input_fingerprint,repetition,tau,window,status,factor_wall_ms,factor_cuda_ms,reconstruction_kind,reconstruction_residual,growth_factor,max_multiplier,nonfinite_count,row_swaps,column_swaps,dp_lookahead_accepts,dp_fallbacks,gp_near_ties,gp_second_choices,scap_current,scap_middle,scap_last,rp_iterations,rp_failures,source_file,evidence_tier,contract_repetitions,contract_warmups
ScaP,blocked_panel_local,64,uniform,256,20260825,a3835bdd53eb2b03,1,1.00999999,6,completed,23.772322,23.7717437744,full_fp64,0.0160507330438,9.453125,0.9990234375,0,251,139,0,0,0,0,116,93,46,0,0,uniform__n256__seed20260825__blocked_panel_local__scap/runs.csv,replicated,3,1
ScaP,blocked_panel_local,64,uniform,256,20260825,a3835bdd53eb2b03,2,1.00999999,6,completed,23.594991,23.5948486328,full_fp64,0.0160507330438,9.453125,0.9990234375,0,251,139,0,0,0,0,116,93,46,0,0,uniform__n256__seed20260825__blocked_panel_local__scap/runs.csv,replicated,3,1
ScPP,blocked_panel_local,64,uniform,256,20260825,a3835bdd53eb2b03,0,1.00999999,6,completed,18.60568,18.6051521301,full_fp64,0.0228600825649,12.734375,1.001953125,0,253,0,0,0,0,0,0,0,0,0,0,uniform__n256__seed20260825__blocked_panel_local__scpp/runs.csv,replicated,3,1
ScPP,blocked_panel_local,64,uniform,256,20260825,a3835bdd53eb2b03,1,1.00999999,6,completed,18.679866,18.6796169281,full_fp64,0.0228600825649,12.734375,1.001953125,0,253,0,0,0,0,0,0,0,0,0,0,uniform__n256__seed20260825__blocked_panel_local__scpp/runs.csv,replicated,3,1
ScPP,blocked_panel_local,64,uniform,256,20260825,a3835bdd53eb2b03,2,1.00999999,6,completed,18.597271,18.5972156525,full_fp64,0.0228600825649,12.734375,1.001953125,0,253,0,0,0,0,0,0,0,0,0,0,uniform__n256__seed20260825__blocked_panel_local__scpp/runs.csv,replicated,3,1
CP,unblocked_rank1,1,uniform,256,20260825,a3835bdd53eb2b03,0,1.00999999,6,completed,42.974364,42.9748497009,full_fp64,0.0135815865069,5.24609375,0.99462890625,0,245,250,0,0,0,0,0,0,0,0,0,uniform__n256__seed20260825__unblocked_rank1__cp/runs.csv,replicated,3,1
CP,unblocked_rank1,1,uniform,256,20260825,a3835bdd53eb2b03,1,1.00999999,6,completed,42.873871,42.873664856,full_fp64,0.0135815865069,5.24609375,0.99462890625,0,245,250,0,0,0,0,0,0,0,0,0,uniform__n256__seed20260825__unblocked_rank1__cp/runs.csv,replicated,3,1
CP,unblocked_rank1,1,uniform,256,20260825,a3835bdd53eb2b03,2,1.00999999,6,completed,43.147051,43.1471366882,full_fp64,0.0135815865069,5.24609375,0.99462890625,0,245,250,0,0,0,0,0,0,0,0,0,uniform__n256__seed20260825__unblocked_rank1__cp/runs.csv,replicated,3,1
DP,unblocked_rank1,1,uniform,256,20260825,a3835bdd53eb2b03,0,1.00999999,6,completed,16.661419,16.6611194611,full_fp64,0.0247722263448,12.4296875,0.98974609375,0,250,21,21,0,0,0,0,0,0,0,0,uniform__n256__seed20260825__unblocked_rank1__dp/runs.csv,replicated,3,1
DP,unblocked_rank1,1,uniform,256,20260825,a3835bdd53eb2b03,1,1.00999999,6,completed,16.748524,16.7476806641,full_fp64,0.0247722263448,12.4296875,0.98974609375,0,250,21,21,0,0,0,0,0,0,0,0,uniform__n256__seed20260825__unblocked_rank1__dp/runs.csv,replicated,3,1
DP,unblocked_rank1,1,uniform,256,20260825,a3835bdd53eb2b03,2,1.00999999,6,completed,16.756838,16.755487442,full_fp64,0.0247722263448,12.4296875,0.98974609375,0,250,21,21,0,0,0,0,0,0,0,0,uniform__n256__seed20260825__unblocked_rank1__dp/runs.csv,replicated,3,1
GP,unblocked_rank1,1,uniform,256,20260825,a3835bdd53eb2b03,0,1.00999999,6,completed,16.725339,16.7260150909,full_fp64,0.0172868648078,9.7890625,1.009765625,0,250,0,0,0,23,11,0,0,0,0,0,uniform__n256__seed20260825__unblocked_rank1__gp/runs.csv,replicated,3,1
GP,unblocked_rank1,1,uniform,256,20260825,a3835bdd53eb2b03,1,1.00999999,6,completed,16.635162,16.6336631775,full_fp64,0.0172868648078,9.7890625,1.009765625,0,250,0,0,0,23,11,0,0,0,0,0,uniform__n256__seed20260825__unblocked_rank1__gp/runs.csv,replicated,3,1
GP,unblocked_rank1,1,uniform,256,20260825,a3835bdd53eb2b03,2,1.00999999,6,completed,16.729478,16.7287368774,full_fp64,0.0172868648078,9.7890625,1.009765625,0,250,0,0,0,23,11,0,0,0,0,0,uniform__n256__seed20260825__unblocked_rank1__gp/runs.csv,replicated,3,1
PP,unblocked_rank1,1,uniform,256,20260825,a3835bdd53eb2b03,0,1.00999999,6,completed,16.105665,16.1043205261,full_fp64,0.0154069671407,10.6875,1,0,250,0,0,0,0,0,0,0,0,0,0,uniform__n256__seed20260825__unblocked_rank1__pp/runs.csv,replicated,3,1
PP,unblocked_rank1,1,uniform,256,20260825,a3835bdd53eb2b03,1,1.00999999,6,completed,16.111544,16.1112632751,full_fp64,0.0154069671407,10.6875,1,0,250,0,0,0,0,0,0,0,0,0,0,uniform__n256__seed20260825__unblocked_rank1__pp/runs.csv,replicated,3,1
PP,unblocked_rank1,1,uniform,256,20260825,a3835bdd53eb2b03,2,1.00999999,6,completed,16.087579,16.0872001648,full_fp64,0.0154069671407,10.6875,1,0,250,0,0,0,0,0,0,0,0,0,0,uniform__n256__seed20260825__unblocked_rank1__pp/runs.csv,replicated,3,1
RP,unblocked_rank1,1,uniform,256,20260825,a3835bdd53eb2b03,0,1.00999999,6,completed,22.995631,22.9954242706,full_fp64,0.0133147990855,6.75390625,0.99560546875,0,245,165,0,0,0,0,0,0,0,461,0,uniform__n256__seed20260825__unblocked_rank1__rp/runs.csv,replicated,3,1
RP,unblocked_rank1,1,uniform,256,20260825,a3835bdd53eb2b03,1,1.00999999,6,completed,23.172241,23.1720638275,full_fp64,0.0133147990855,6.75390625,0.99560546875,0,245,165,0,0,0,0,0,0,0,461,0,uniform__n256__seed20260825__unblocked_rank1__rp/runs.csv,replicated,3,1
RP,unblocked_rank1,1,uniform,256,20260825,a3835bdd53eb2b03,2,1.00999999,6,completed,23.006783,23.0068473816,full_fp64,0.0133147990855,6.75390625,0.99560546875,0,245,165,0,0,0,0,0,0,0,461,0,uniform__n256__seed20260825__unblocked_rank1__rp/runs.csv,replicated,3,1
ScaP,unblocked_rank1,1,uniform,256,20260825,a3835bdd53eb2b03,0,1.00999999,6,completed,21.191365,21.1908168793,full_fp64,0.0211331313476,7.69140625,1,0,246,128,0,0,0,0,127,94,34,0,0,uniform__n256__seed20260825__unblocked_rank1__scap/runs.csv,replicated,3,1
ScaP,unblocked_rank1,1,uniform,256,20260825,a3835bdd53eb2b03,1,1.00999999,6,completed,21.185065,21.1845111847,full_fp64,0.0211331313476,7.69140625,1,0,246,128,0,0,0,0,127,94,34,0,0,uniform__n256__seed20260825__unblocked_rank1__scap/runs.csv,replicated,3,1
ScaP,unblocked_rank1,1,uniform,256,20260825,a3835bdd53eb2b03,2,1.00999999,6,completed,21.155396,21.1555519104,full_fp64,0.0211331313476,7.69140625,1,0,246,128,0,0,0,0,127,94,34,0,0,uniform__n256__seed20260825__unblocked_rank1__scap/runs.csv,replicated,3,1
ScPP,unblocked_rank1,1,uniform,256,20260825,a3835bdd53eb2b03,0,1.00999999,6,completed,16.074069,16.0739841461,full_fp64,0.0228600825649,12.734375,1.001953125,0,253,0,0,0,0,0,0,0,0,0,0,uniform__n256__seed20260825__unblocked_rank1__scpp/runs.csv,replicated,3,1
ScPP,unblocked_rank1,1,uniform,256,20260825,a3835bdd53eb2b03,1,1.00999999,6,completed,16.112839,16.1123847961,full_fp64,0.0228600825649,12.734375,1.001953125,0,253,0,0,0,0,0,0,0,0,0,0,uniform__n256__seed20260825__unblocked_rank1__scpp/runs.csv,replicated,3,1
ScPP,unblocked_rank1,1,uniform,256,20260825,a3835bdd53eb2b03,2,1.00999999,6,completed,16.088805,16.088640213,full_fp64,0.0228600825649,12.734375,1.001953125,0,253,0,0,0,0,0,0,0,0,0,0,uniform__n256__seed20260825__unblocked_rank1__scpp/runs.csv,replicated,3,1
CP,blocked_panel_local,64,uniform,512,20260823,7f61f5c8b0307183,0,1.00999999,6,completed,152.807476,152.807495117,sampled_fp64_32x32,0.0152892870829,11.3671875,1,0,507,472,0,0,0,0,0,0,0,0,0,uniform__n512__seed20260823__blocked_panel_local__cp/runs.csv,replicated,3,1
CP,blocked_panel_local,64,uniform,512,20260823,7f61f5c8b0307183,1,1.00999999,6,completed,153.631718,153.632095337,sampled_fp64_32x32,0.0152892870829,11.3671875,1,0,507,472,0,0,0,0,0,0,0,0,0,uniform__n512__seed20260823__blocked_panel_local__cp/runs.csv,replicated,3,1
CP,blocked_panel_local,64,uniform,512,20260823,7f61f5c8b0307183,2,1.00999999,6,completed,154.644439,154.645080566,sampled_fp64_32x32,0.0152892870829,11.3671875,1,0,507,472,0,0,0,0,0,0,0,0,0,uniform__n512__seed20260823__blocked_panel_local__cp/runs.csv,replicated,3,1
DP,blocked_panel_local,64,uniform,512,20260823,7f61f5c8b0307183,0,1.00999999,6,completed,40.271539,40.270816803,sampled_fp64_32x32,0.0161679044541,22.640625,0.99755859375,0,507,42,42,2,0,0,0,0,0,0,0,uniform__n512__seed20260823__blocked_panel_local__dp/runs.csv,replicated,3,1
DP,blocked_panel_local,64,uniform,512,20260823,7f61f5c8b0307183,1,1.00999999,6,completed,40.457935,40.4570541382,sampled_fp64_32x32,0.0161679044541,22.640625,0.99755859375,0,507,42,42,2,0,0,0,0,0,0,0,uniform__n512__seed20260823__blocked_panel_local__dp/runs.csv,replicated,3,1
DP,blocked_panel_local,64,uniform,512,20260823,7f61f5c8b0307183,2,1.00999999,6,completed,40.073191,40.0729598999,sampled_fp64_32x32,0.0161679044541,22.640625,0.99755859375,0,507,42,42,2,0,0,0,0,0,0,0,uniform__n512__seed20260823__blocked_panel_local__dp/runs.csv,replicated,3,1
GP,blocked_panel_local,64,uniform,512,20260823,7f61f5c8b0307183,0,1.00999999,6,completed,40.427151,40.4268798828,sampled_fp64_32x32,0.0170377641916,20.234375,1.009765625,0,508,0,0,0,26,14,0,0,0,0,0,uniform__n512__seed20260823__blocked_panel_local__gp/runs.csv,replicated,3,1
GP,blocked_panel_local,64,uniform,512,20260823,7f61f5c8b0307183,1,1.00999999,6,completed,40.498943,40.4975662231,sampled_fp64_32x32,0.0170377641916,20.234375,1.009765625,0,508,0,0,0,26,14,0,0,0,0,0,uniform__n512__seed20260823__blocked_panel_local__gp/runs.csv,replicated,3,1
GP,blocked_panel_local,64,uniform,512,20260823,7f61f5c8b0307183,2,1.00999999,6,completed,40.423127,40.4223365784,sampled_fp64_32x32,0.0170377641916,20.234375,1.009765625,0,508,0,0,0,26,14,0,0,0,0,0,uniform__n512__seed20260823__blocked_panel_local__gp/runs.csv,replicated,3,1
PP,blocked_panel_local,64,uniform,512,20260823,7f61f5c8b0307183,0,1.00999999,6,completed,39.598053,39.5979537964,sampled_fp64_32x32,0.0188410265691,20.5,1,0,506,0,0,0,0,0,0,0,0,0,0,uniform__n512__seed20260823__blocked_panel_local__pp/runs.csv,replicated,3,1
PP,blocked_panel_local,64,uniform,512,20260823,7f61f5c8b0307183,1,1.00999999,6,completed,39.80134,39.8005752563,sampled_fp64_32x32,0.0188410265691,20.5,1,0,506,0,0,0,0,0,0,0,0,0,0,uniform__n512__seed20260823__blocked_panel_local__pp/runs.csv,replicated,3,1
PP,blocked_panel_local,64,uniform,512,20260823,7f61f5c8b0307183,2,1.00999999,6,completed,39.769768,39.7690887451,sampled_fp64_32x32,0.0188410265691,20.5,1,0,506,0,0,0,0,0,0,0,0,0,0,uniform__n512__seed20260823__blocked_panel_local__pp/runs.csv,replicated,3,1
RP,blocked_panel_local,64,uniform,512,20260823,7f61f5c8b0307183,0,1.00999999,6,completed,55.811404,55.8117103577,sampled_fp64_32x32,0.0154841789044,13.5703125,1,0,506,194,0,0,0,0,0,0,0,727,0,uniform__n512__seed20260823__blocked_panel_local__rp/runs.csv,replicated,3,1
RP,blocked_panel_local,64,uniform,512,20260823,7f61f5c8b0307183,1,1.00999999,6,completed,49.627027,49.627166748,sampled_fp64_32x32,0.0154841789044,13.5703125,1,0,506,194,0,0,0,0,0,0,0,727,0,uniform__n512__seed20260823__blocked_panel_local__rp/runs.csv,replicated,3,1
RP,blocked_panel_local,64,uniform,512,20260823,7f61f5c8b0307183,2,1.00999999,6,completed,48.066296,48.065952301,sampled_fp64_32x32,0.0154841789044,13.5703125,1,0,506,194,0,0,0,0,0,0,0,727,0,uniform__n512__seed20260823__blocked_panel_local__rp/runs.csv,replicated,3,1
ScaP,blocked_panel_local,64,uniform,512,20260823,7f61f5c8b0307183,0,1.00999999,6,completed,49.77013,49.7689285278,sampled_fp64_32x32,0.0161670602392,21.453125,0.99951171875,0,507,280,0,0,0,0,231,212,68,0,0,uniform__n512__seed20260823__blocked_panel_local__scap/runs.csv,replicated,3,1
ScaP,blocked_panel_local,64,uniform,512,20260823,7f61f5c8b0307183,1,1.00999999,6,completed,49.711507,49.7107849121,sampled_fp64_32x32,0.0161670602392,21.453125,0.99951171875,0,507,280,0,0,0,0,231,212,68,0,0,uniform__n512__seed20260823__blocked_panel_local__scap/runs.csv,replicated,3,1
ScaP,blocked_panel_local,64,uniform,512,20260823,7f61f5c8b0307183,2,1.00999999,6,completed,49.739241,49.7392311096,sampled_fp64_32x32,0.0161670602392,21.453125,0.99951171875,0,507,280,0,0,0,0,231,212,68,0,0,uniform__n512__seed20260823__blocked_panel_local__scap/runs.csv,replicated,3,1
ScPP,blocked_panel_local,64,uniform,512,20260823,7f61f5c8b0307183,0,1.00999999,6,completed,39.764123,39.7644462585,sampled_fp64_32x32,0.0167178120464,18.046875,1.0009765625,0,504,0,0,0,0,0,0,0,0,0,0,uniform__n512__seed20260823__blocked_panel_local__scpp/runs.csv,replicated,3,1
ScPP,blocked_panel_local,64,uniform,512,20260823,7f61f5c8b0307183,1,1.00999999,6,completed,39.437582,39.4372177124,sampled_fp64_32x32,0.0167178120464,18.046875,1.0009765625,0,504,0,0,0,0,0,0,0,0,0,0,uniform__n512__seed20260823__blocked_panel_local__scpp/runs.csv,replicated,3,1
ScPP,blocked_panel_local,64,uniform,512,20260823,7f61f5c8b0307183,2,1.00999999,6,completed,39.438512,39.4381446838,sampled_fp64_32x32,0.0167178120464,18.046875,1.0009765625,0,504,0,0,0,0,0,0,0,0,0,0,uniform__n512__seed20260823__blocked_panel_local__scpp/runs.csv,replicated,3,1
CP,unblocked_rank1,1,uniform,512,20260823,7f61f5c8b0307183,0,1.00999999,6,completed,245.835536,245.836288452,sampled_fp64_32x32,0.0115840841609,7.9296875,1,0,504,503,0,0,0,0,0,0,0,0,0,uniform__n512__seed20260823__unblocked_rank1__cp/runs.csv,replicated,3,1
CP,unblocked_rank1,1,uniform,512,20260823,7f61f5c8b0307183,1,1.00999999,6,completed,244.524001,244.524856567,sampled_fp64_32x32,0.0115840841609,7.9296875,1,0,504,503,0,0,0,0,0,0,0,0,0,uniform__n512__seed20260823__unblocked_rank1__cp/runs.csv,replicated,3,1
CP,unblocked_rank1,1,uniform,512,20260823,7f61f5c8b0307183,2,1.00999999,6,completed,239.033031,239.033340454,sampled_fp64_32x32,0.0115840841609,7.9296875,1,0,504,503,0,0,0,0,0,0,0,0,0,uniform__n512__seed20260823__unblocked_rank1__cp/runs.csv,replicated,3,1
DP,unblocked_rank1,1,uniform,512,20260823,7f61f5c8b0307183,0,1.00999999,6,completed,35.374189,35.3741760254,sampled_fp64_32x32,0.0231674918905,18.015625,0.99755859375,0,507,45,45,1,0,0,0,0,0,0,0,uniform__n512__seed20260823__unblocked_rank1__dp/runs.csv,replicated,3,1
DP,unblocked_rank1,1,uniform,512,20260823,7f61f5c8b0307183,1,1.00999999,6,completed,35.934905,35.9340171814,sampled_fp64_32x32,0.0231674918905,18.015625,0.99755859375,0,507,45,45,1,0,0,0,0,0,0,0,uniform__n512__seed20260823__unblocked_rank1__dp/runs.csv,replicated,3,1
DP,unblocked_rank1,1,uniform,512,20260823,7f61f5c8b0307183,2,1.00999999,6,completed,35.83744,35.8367042542,sampled_fp64_32x32,0.0231674918905,18.015625,0.99755859375,0,507,45,45,1,0,0,0,0,0,0,0,uniform__n512__seed20260823__unblocked_rank1__dp/runs.csv,replicated,3,1
GP,unblocked_rank1,1,uniform,512,20260823,7f61f5c8b0307183,0,1.00999999,6,completed,35.633615,35.6332473755,sampled_fp64_32x32,0.0202737943518,19.171875,1.009765625,0,505,0,0,0,37,18,0,0,0,0,0,uniform__n512__seed20260823__unblocked_rank1__gp/runs.csv,replicated,3,1
GP,unblocked_rank1,1,uniform,512,20260823,7f61f5c8b0307183,1,1.00999999,6,completed,35.665322,35.664478302,sampled_fp64_32x32,0.0202737943518,19.171875,1.009765625,0,505,0,0,0,37,18,0,0,0,0,0,uniform__n512__seed20260823__unblocked_rank1__gp/runs.csv,replicated,3,1
GP,unblocked_rank1,1,uniform,512,20260823,7f61f5c8b0307183,2,1.00999999,6,completed,35.759041,35.7581748962,sampled_fp64_32x32,0.0202737943518,19.171875,1.009765625,0,505,0,0,0,37,18,0,0,0,0,0,uniform__n512__seed20260823__unblocked_rank1__gp/runs.csv,replicated,3,1
PP,unblocked_rank1,1,uniform,512,20260823,7f61f5c8b0307183,0,1.00999999,6,completed,34.545762,34.5454711914,sampled_fp64_32x32,0.0188410265691,20.5,1,0,506,0,0,0,0,0,0,0,0,0,0,uniform__n512__seed20260823__unblocked_rank1__pp/runs.csv,replicated,3,1
PP,unblocked_rank1,1,uniform,512,20260823,7f61f5c8b0307183,1,1.00999999,6,completed,34.553468,34.5527687073,sampled_fp64_32x32,0.0188410265691,20.5,1,0,506,0,0,0,0,0,0,0,0,0,0,uniform__n512__seed20260823__unblocked_rank1__pp/runs.csv,replicated,3,1
PP,unblocked_rank1,1,uniform,512,20260823,7f61f5c8b0307183,2,1.00999999,6,completed,34.679361,34.6784629822,sampled_fp64_32x32,0.0188410265691,20.5,1,0,506,0,0,0,0,0,0,0,0,0,0,uniform__n512__seed20260823__unblocked_rank1__pp/runs.csv,replicated,3,1
RP,unblocked_rank1,1,uniform,512,20260823,7f61f5c8b0307183,0,1.00999999,6,completed,50.933884,50.9338569641,sampled_fp64_32x32,0.0166369111394,9.3125,1,0,505,369,0,0,0,0,0,0,0,940,0,uniform__n512__seed20260823__unblocked_rank1__rp/runs.csv,replicated,3,1
RP,unblocked_rank1,1,uniform,512,20260823,7f61f5c8b0307183,1,1.00999999,6,completed,51.024633,51.0242576599,sampled_fp64_32x32,0.0166369111394,9.3125,1,0,505,369,0,0,0,0,0,0,0,940,0,uniform__n512__seed20260823__unblocked_rank1__rp/runs.csv,replicated,3,1
RP,unblocked_rank1,1,uniform,512,20260823,7f61f5c8b0307183,2,1.00999999,6,completed,51.151473,51.1509742737,sampled_fp64_32x32,0.0166369111394,9.3125,1,0,505,369,0,0,0,0,0,0,0,940,0,uniform__n512__seed20260823__unblocked_rank1__rp/runs.csv,replicated,3,1
ScaP,unblocked_rank1,1,uniform,512,20260823,7f61f5c8b0307183,0,1.00999999,6,completed,44.965297,44.9646720886,sampled_fp64_32x32,0.0236529889517,12.203125,1,0,503,252,0,0,0,0,259,185,67,0,0,uniform__n512__seed20260823__unblocked_rank1__scap/runs.csv,replicated,3,1
ScaP,unblocked_rank1,1,uniform,512,20260823,7f61f5c8b0307183,1,1.00999999,6,completed,45.10439,45.1032943726,sampled_fp64_32x32,0.0236529889517,12.203125,1,0,503,252,0,0,0,0,259,185,67,0,0,uniform__n512__seed20260823__unblocked_rank1__scap/runs.csv,replicated,3,1
ScaP,unblocked_rank1,1,uniform,512,20260823,7f61f5c8b0307183,2,1.00999999,6,completed,44.823655,44.8234558105,sampled_fp64_32x32,0.0236529889517,12.203125,1,0,503,252,0,0,0,0,259,185,67,0,0,uniform__n512__seed20260823__unblocked_rank1__scap/runs.csv,replicated,3,1
ScPP,unblocked_rank1,1,uniform,512,20260823,7f61f5c8b0307183,0,1.00999999,6,completed,34.578526,34.5779838562,sampled_fp64_32x32,0.0167178120464,18.046875,1.0009765625,0,504,0,0,0,0,0,0,0,0,0,0,uniform__n512__seed20260823__unblocked_rank1__scpp/runs.csv,replicated,3,1
ScPP,unblocked_rank1,1,uniform,512,20260823,7f61f5c8b0307183,1,1.00999999,6,completed,34.547549,34.547039032,sampled_fp64_32x32,0.0167178120464,18.046875,1.0009765625,0,504,0,0,0,0,0,0,0,0,0,0,uniform__n512__seed20260823__unblocked_rank1__scpp/runs.csv,replicated,3,1
ScPP,unblocked_rank1,1,uniform,512,20260823,7f61f5c8b0307183,2,1.00999999,6,completed,34.6291,34.6279678345,sampled_fp64_32x32,0.0167178120464,18.046875,1.0009765625,0,504,0,0,0,0,0,0,0,0,0,0,uniform__n512__seed20260823__unblocked_rank1__scpp/runs.csv,replicated,3,1
CP,blocked_panel_local,64,uniform,512,20260824,69ecd3a10976619f,0,1.00999999,6,completed,155.301913,155.301696777,sampled_fp64_32x32,0.0183145357296,11.7578125,0.99951171875,0,507,474,0,0,0,0,0,0,0,0,0,uniform__n512__seed20260824__blocked_panel_local__cp/runs.csv,replicated,3,1
CP,blocked_panel_local,64,uniform,512,20260824,69ecd3a10976619f,1,1.00999999,6,completed,155.107315,155.10774231,sampled_fp64_32x32,0.0183145357296,11.7578125,0.99951171875,0,507,474,0,0,0,0,0,0,0,0,0,uniform__n512__seed20260824__blocked_panel_local__cp/runs.csv,replicated,3,1
CP,blocked_panel_local,64,uniform,512,20260824,69ecd3a10976619f,2,1.00999999,6,completed,153.506203,153.506881714,sampled_fp64_32x32,0.0183145357296,11.7578125,0.99951171875,0,507,474,0,0,0,0,0,0,0,0,0,uniform__n512__seed20260824__blocked_panel_local__cp/runs.csv,replicated,3,1
DP,blocked_panel_local,64,uniform,512,20260824,69ecd3a10976619f,0,1.00999999,6,completed,40.687577,40.6866569519,sampled_fp64_32x32,0.0188424122753,14.625,0.99853515625,0,506,51,51,3,0,0,0,0,0,0,0,uniform__n512__seed20260824__blocked_panel_local__dp/runs.csv,replicated,3,1
DP,blocked_panel_local,64,uniform,512,20260824,69ecd3a10976619f,1,1.00999999,6,completed,40.719722,40.7195510864,sampled_fp64_32x32,0.0188424122753,14.625,0.99853515625,0,506,51,51,3,0,0,0,0,0,0,0,uniform__n512__seed20260824__blocked_panel_local__dp/runs.csv,replicated,3,1
DP,blocked_panel_local,64,uniform,512,20260824,69ecd3a10976619f,2,1.00999999,6,completed,40.642056,40.6410560608,sampled_fp64_32x32,0.0188424122753,14.625,0.99853515625,0,506,51,51,3,0,0,0,0,0,0,0,uniform__n512__seed20260824__blocked_panel_local__dp/runs.csv,replicated,3,1
GP,blocked_panel_local,64,uniform,512,20260824,69ecd3a10976619f,0,1.00999999,6,completed,45.783504,45.783039093,sampled_fp64_32x32,0.0198223957738,16.09375,1.0078125,0,508,0,0,0,39,20,0,0,0,0,0,uniform__n512__seed20260824__blocked_panel_local__gp/runs.csv,replicated,3,1
GP,blocked_panel_local,64,uniform,512,20260824,69ecd3a10976619f,1,1.00999999,6,completed,41.612372,41.6119041443,sampled_fp64_32x32,0.0198223957738,16.09375,1.0078125,0,508,0,0,0,39,20,0,0,0,0,0,uniform__n512__seed20260824__blocked_panel_local__gp/runs.csv,replicated,3,1
GP,blocked_panel_local,64,uniform,512,20260824,69ecd3a10976619f,2,1.00999999,6,completed,40.432316,40.4315834045,sampled_fp64_32x32,0.0198223957738,16.09375,1.0078125,0,508,0,0,0,39,20,0,0,0,0,0,uniform__n512__seed20260824__blocked_panel_local__gp/runs.csv,replicated,3,1
PP,blocked_panel_local,64,uniform,512,20260824,69ecd3a10976619f,0,1.00999999,6,completed,39.579839,39.5792007446,sampled_fp64_32x32,0.0195103277874,18.90625,1,0,509,0,0,0,0,0,0,0,0,0,0,uniform__n512__seed20260824__blocked_panel_local__pp/runs.csv,replicated,3,1
PP,blocked_panel_local,64,uniform,512,20260824,69ecd3a10976619f,1,1.00999999,6,completed,39.697973,39.6974716187,sampled_fp64_32x32,0.0195103277874,18.90625,1,0,509,0,0,0,0,0,0,0,0,0,0,uniform__n512__seed20260824__blocked_panel_local__pp/runs.csv,replicated,3,1
